id,component,ai_response_id,label,error_category,notes,labeled_at,relabel_round,meeting_text,meeting_date,procedure_id,procedure_title,match_confidence,matched_alias,org_stub_name,org_candidate_name,org_candidate_tr_id,org_country,org_category,org_fuzzy_score,ai_match_confidence,ai_reasoning,all_candidates_json,source_table
,org,org_78769e439948cdff,uncertain,,"auto:BDE is a generic acronym; could be the waste association or another body, cannot confirm.",2026-05-04T07:35:14.386745+00:00,0,,,,,,,BDE,"BDE Bundesverband der Deutschen Entsorgungs-, Wasser- und Kreislaufwirtschaft e. V.",015415038748-78,Germany,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_832d8d8b649b544b,correct,,"auto:Same entity, TR listing includes the HANDWERK BW brand prefix.",2026-05-04T07:35:14.386745+00:00,0,,,,,,,Baden-Württembergischer Handwerkstag e.V.,"HANDWERK BW, Baden-Württembergischer Handwerkstag e.V.",777023714204-72,Germany,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_dc4336adfb4dcca1,uncertain,,auto:BSI e.V. is ambiguous; could match the spirits association but BSI more commonly refers to other bodies.,2026-05-04T07:35:14.386745+00:00,0,,,,,,,BSI e.V.,Bundesverband der Deutschen Spirituosen-Industrie und -Importeure e. V.,71253121277-71,Germany,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_2c67188bb7fb26be,uncertain,,auto:ASM is a generic acronym; could be ASM International or another organisation.,2026-05-04T07:35:14.386745+00:00,0,,,,,,,ASM,​ASM International Naamloze Vennootschap,930213946945-71,Netherlands,Companies & groups,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_0401e893f14fd8a0,correct,,"auto:Same coalition, minor singular/plural variation.",2026-05-04T07:35:14.386745+00:00,0,,,,,,,European Coalition of Cultural Diversity,European Coalitions for Cultural Diversity,657025624097-78,Belgium,Trade unions and professional associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_0c84bd5d1f5d1e3a,correct,,auto:SWM is the common acronym for Stadtwerke München.,2026-05-04T07:35:14.386745+00:00,0,,,,,,,SWM,Stadtwerke München GmbH,17284292859-45,Germany,Companies & groups,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_98b6eedbea6a5096,correct,,"auto:Same company, full legal name.",2026-05-04T07:35:20.073727+00:00,0,,,,,,,Novo Nordisk,Novo Nordisk A/S,29570313329-11,Denmark,Companies & groups,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_5a029336aa805de3,correct,,auto:Identical except ampersand.,2026-05-04T07:35:20.073727+00:00,0,,,,,,,Animal and Plant Health Association,Animal & Plant Health Association,909525314974-96,Ireland,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_dbbabdf3a5b38cb5,correct,,auto:Stub is partial match for SELMA (Sustainable European Livestock Meat Association).,2026-05-04T07:35:20.073727+00:00,0,,,,,,,European sustainable livestock,Sustainable European Livestock Meat Association,485816253233-30,France,Trade unions and professional associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_e1b6e20e388d2825,correct,,auto:EDRi is the acronym for European Digital Rights.,2026-05-04T07:35:20.073727+00:00,0,,,,,,,EDRi – European Digital Rights,European Digital Rights,16311905144-06,Belgium,"Non-governmental organisations, platforms and networks and similar",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_75eba74c973e8ace,correct,,auto:MVFP is the acronym for Medienverband der freien Presse.,2026-05-04T07:35:20.073727+00:00,0,,,,,,,MVFP - Medienverband der freien Presse e.V.,Medienverband der freien Presse e.V.,876509717508-94,Germany,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_7f935418aabc9e0f,correct,,"auto:Same entity, only 'The' differs.",2026-05-04T07:35:20.073727+00:00,0,,,,,,,The Swedish Forest Industries Federation,Swedish Forest Industries Federation,355702910008-47,Sweden,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_584635e4b136622a,correct,,"auto:Same organisation, trivial plural difference.",2026-05-04T07:35:20.073727+00:00,0,,,,,,,International Federation for Rights and Development - IFRD,International Federation for Rights and Developments,922629294882-78,Belgium,"Non-governmental organisations, platforms and networks and similar",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_4e38b555d4c774ce,correct,,auto:ECMA is the acronym for European Cigar Manufacturers Association.,2026-05-04T07:35:20.073727+00:00,0,,,,,,,European Cigar Manufacturers Association – ECMA,European Cigar Manufacturers Association,92802501097-37,Belgium,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_2a84c8d97936703d,correct,,"auto:Same Spanish NGO, only capitalisation/accent differ.",2026-05-04T07:35:20.073727+00:00,0,,,,,,,Ayuda en Acción,AYUDA EN ACCION,971831194183-13,Spain,"Non-governmental organisations, platforms and networks and similar",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_240354477c5d5ef6,correct,,auto:EDMO is the acronym for European Digital Media Observatory.,2026-05-04T07:35:20.073727+00:00,0,,,,,,,EDMO,European Digital Media Observatory,828811549719-45,Italy,Think tanks and research institutions,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_30ecf6e83122ecaa,correct,,auto:Promolex is a clear shorthand for Promo-LEX Association.,2026-05-04T07:35:28.403283+00:00,0,,,,,,,Promolex,Promo-LEX Association,317400797085-91,"Moldova, Republic Of","Non-governmental organisations, platforms and networks and similar",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_d00f52a8869f49c2,correct,,auto:CEPI is the acronym for Coalition for Epidemic Preparedness Innovations.,2026-05-04T07:35:28.403283+00:00,0,,,,,,,CEPI (Treasurer),Coalition for Epidemic Preparedness Innovations,852523338633-03,Norway,"Non-governmental organisations, platforms and networks and similar",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_189826dbface5b41,correct,,"auto:Same German chemical industry association, VCI is its acronym.",2026-05-04T07:35:28.403283+00:00,0,,,,,,,Verband der Chemischen Industrie e.V. – VCI,Verband der Chemischen Industrie e.V.,15423437054-40,Germany,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_24ebd51f7421695b,correct,,auto:Identical name with only punctuation/dashes around the acronym differing.,2026-05-04T07:35:28.403283+00:00,0,,,,,,,Centre national interprofessionnel de l’économie laitière - CNIEL -,Centre national interprofessionnel de l'économie laitière,441834248634-75,France,Trade unions and professional associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_b20d878b296d7df6,correct,,auto:Same Spanish association ANGED with trivial wording variation.,2026-05-04T07:35:28.403283+00:00,0,,,,,,,ANGED - Asociación Nacional Grandes de Empresas de Distribución,ASOCIACIÓN NACIONAL DE GRANDES EMPRESAS DE DISTRIBUCIÓN,372186015628-03,Spain,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_9bf609f9cd3ae56f,correct,,auto:Same German Federal Chamber of Notaries; K.d.ö.R. is its legal form suffix.,2026-05-04T07:35:28.403283+00:00,0,,,,,,,Bundesnotarkammer K.d.ö.R.,Bundesnotarkammer,74591581960-65,Germany,"Other organisations, public or mixed entities",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_f313ed5fd6edf26b,correct,,auto:Zoom rebranded from Zoom Video Communications to Zoom Communications; same legal entity.,2026-05-04T07:35:28.403283+00:00,0,,,,,,,"Zoom Video Communications, Inc.","Zoom Communications, Inc.",708754041138-77,United States,Companies & groups,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_ca97abb12aa97948,correct,,"auto:Same Portuguese employers' confederation, CIP is its acronym prefix.",2026-05-04T07:35:28.403283+00:00,0,,,,,,,Confederação Empresarial de Portugal,CIP - Confederação Empresarial de Portugal,022255314501-32,Portugal,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_1c0ed024f922d2ff,correct,,"auto:Same Irish association, only 'The' differs.",2026-05-04T07:35:28.403283+00:00,0,,,,,,,National inshore Fishermen’s Association,The National Inshore Fishermen’s Association,3077065102205-27,Ireland,"Other organisations, public or mixed entities",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_b30dac0cf45ce20a,correct,,"auto:LV Ost is a regional unit of Pharma Deutschland e.V., the registered parent entity.",2026-05-04T07:35:28.403283+00:00,0,,,,,,,Pharma Deutschland e.V. / LV Ost,Pharma Deutschland e.V,945120918083-26,Germany,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_1aaf13bbd31b9115,uncertain,,"auto:CEPA could refer to multiple organisations (e.g., Confederation of European Paper Industries) but pest management association is a plausible match without more context.",2026-05-04T07:35:36.918122+00:00,0,,,,,,,CEPA,CEPA The Good Pest Manager,272103337512-81,Belgium,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_c8aa99070898cae2,correct,,auto:Stub explicitly references the CER organisation matched.,2026-05-04T07:35:36.918122+00:00,0,,,,,,,Directeur exécutif de la Community of European Railway and Infrastructure Companies (CER),Community of European Railway and Infrastructure Companies,7574621118-27,Belgium,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_16593caa5fdc05d6,correct,,auto:Typo in stub but clearly refers to Confederation of Finnish Industries EK.,2026-05-04T07:35:36.918122+00:00,0,,,,,,,Confideration of Finnish Industries,Confederation of Finnish Industries EK,1274604847-34,Finland,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_70cb078a2fe9818d,correct,,auto:ARAC is the acronym of Associação Nacional dos Locadores de Veículos.,2026-05-04T07:35:36.918122+00:00,0,,,,,,,ARAC - Associação Nacional dos Locadores de Veículos,Associação Nacional dos Locadores de Veículos,7382598100629-07,Portugal,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_48d9215e2aaf0d8f,wrong,wrong_entity,"auto:CPME is Standing Committee of European Doctors? Actually CPME = Comité Permanent des Médecins Européens, which is exactly this entity.",2026-05-04T07:35:36.918122+00:00,0,,,,,,,CPME,Standing Committee of European Doctors,9276943405-41,Belgium,Trade unions and professional associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_df9fbdbd0991b4d7,correct,,auto:Reconsidering: CPME does stand for Standing Committee of European Doctors.,2026-05-04T07:35:36.918122+00:00,0,,,,,,,Human Rights Monitor,Euro-Med Human Rights Monitor,218965895111-56,Switzerland,"Non-governmental organisations, platforms and networks and similar",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_51a76ab95e9b33e0,wrong,wrong_entity,"auto:Stub 'Human Rights Monitor' is too generic and Euro-Med is a specific regional NGO, likely not the intended entity.",2026-05-04T07:35:36.918122+00:00,0,,,,,,,Eureclectric,Eurelectric aisbl,4271427696-87,Belgium,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_aeeb6b09f719c836,correct,,auto:Misspelling of Eurelectric clearly refers to this entity.,2026-05-04T07:35:36.918122+00:00,0,,,,,,,The Kangaroo Group,Kangaroo Group,81031887403-27,Belgium,Think tanks and research institutions,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_0a8a4bfdfc6f4b5f,correct,,auto:Trivial 'The' prefix difference.,2026-05-04T07:35:36.918122+00:00,0,,,,,,,EERA,European Energy Research Alliance aisbl,339037837173-73,Belgium,"Non-governmental organisations, platforms and networks and similar",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_5f7e4d3dc5a2337c,correct,,auto:EERA is the acronym for European Energy Research Alliance.,2026-05-04T07:35:36.918122+00:00,0,,,,,,,European & Power,European Power Tool Association,460603337124-71,Belgium,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_ca17364c153a116b,correct,,auto:Sernauto is the known acronym for Asociación Española de Proveedores de Automoción.,2026-05-04T07:35:44.323375+00:00,0,,,,,,,Sernauto,Asociación Española de Proveedores de Automoción,795662615695-14,Spain,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_755e24921241e50e,uncertain,,"auto:ARGE is a generic German term for working group; without context it could refer to many entities, but the TR entity uses ARGE as its name.",2026-05-04T07:35:44.323375+00:00,0,,,,,,,ARGE,ARGE – The European Federation of Locks & Building Hardware Manufacturers,881365536049-72,Germany,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_3ef398a199c61d65,correct,,"auto:Same organisation, just reordered name.",2026-05-04T07:35:44.323375+00:00,0,,,,,,,Transatlantic Foundation of The German Marshall Fund of the United States,The German Marshall Fund of the United States - The Transatlantic Foundation,823171519707-31,Belgium,Think tanks and research institutions,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_f02b579e96e57bf0,correct,,"auto:Identical Dutch organisation, '&' vs 'en' are equivalent.",2026-05-04T07:35:44.323375+00:00,0,,,,,,,Transport & Logistiek Nederland,Transport en Logistiek Nederland,41712511261-57,Netherlands,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_d55d50ebd16fc7e3,correct,,"auto:Same FIFA, only diacritic difference.",2026-05-04T07:35:44.323375+00:00,0,,,,,,,Federation Internationale de Football Association,Fédération Internationale de Football Association,81311819832-09,Switzerland,Trade unions and professional associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_fe9a75ba9232735c,correct,,"auto:Same German airports association, only legal suffix e.V. dropped.",2026-05-04T07:35:44.323375+00:00,0,,,,,,,Arbeitsgemeinschaft Deutscher Verkehrsflughäfen e. V.,Arbeitsgemeinschaft Deutscher Verkehrsflughäfen,41108238259-40,Germany,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_3a9f82d5b0761915,correct,,auto:ELIA is the explicit acronym in the TR name.,2026-05-04T07:35:44.323375+00:00,0,,,,,,,ELIA,European League of Institutes of the Arts (ELIA),103408999402-04,Netherlands,"Non-governmental organisations, platforms and networks and similar",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_d1bb8300c7ee03f4,correct,,"auto:Same think tank, 'Europe'/'Europa' language variant.",2026-05-04T07:35:44.323375+00:00,0,,,,,,,Re-Imagine Europe,Re-Imagine Europa,1015748103481-50,Belgium,Think tanks and research institutions,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_47d847c105b9bbf6,correct,,"auto:Same French chambers of agriculture body, minor singular/plural variation.",2026-05-04T07:35:44.323375+00:00,0,,,,,,,Chambre d'agriculture de France,Chambres d'agriculture France,479031498894-09,France,"Other organisations, public or mixed entities",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_3e6cf2cd35ea4cd2,correct,,"auto:Same German NGO, '&' vs 'und' equivalent.",2026-05-04T07:35:44.323375+00:00,0,,,,,,,Forum Umwelt & Entwicklung,Forum Umwelt und Entwicklung,846795818801-87,Germany,"Non-governmental organisations, platforms and networks and similar",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_ee6e0a2fe5847f59,correct,,auto:Finanzgruppe DSGV refers to the DSGV organization.,2026-05-04T07:35:50.943821+00:00,0,,,,,,,Finanzgruppe Deutscher Sparkassen- und Giroverband,Deutscher Sparkassen-und Giroverband,62379064909-15,Germany,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_9695fcdb4597d96e,correct,,auto:AEB is the standard acronym for Asociación Española de Banca.,2026-05-04T07:35:50.943821+00:00,0,,,,,,,AEB,Asociación Española de Banca,785157016077-28,Spain,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_eb00a21beae7f97b,correct,,auto:FACE is the acronym for Federation of Associations for Hunting & Conservation of the EU.,2026-05-04T07:35:50.943821+00:00,0,,,,,,,FACE,Federation of Associations for Hunting & Conservation of the EU,75899541198-85,Belgium,"Non-governmental organisations, platforms and networks and similar",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_74c80cdcfdeaf48c,correct,,auto:FGV is the acronym for Fundação Getulio Vargas.,2026-05-04T07:35:50.943821+00:00,0,,,,,,,FGV - Fundação Getulio Vargas,Fundação Getulio Vargas,3583544100125-64,Brazil,Academic institutions,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_87ccdc64bac2e779,correct,,auto:ABTTF is the acronym for Federation of Western Thrace Turks in Europe.,2026-05-04T07:35:50.943821+00:00,0,,,,,,,ABTTF - Federation of Western Thrace Turks in Europe,Federation of Western Thrace Turks in Europe,63767476294-52,Germany,"Non-governmental organisations, platforms and networks and similar",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_26c16a177693e56a,correct,,auto:EREF is the acronym for European Renewable Energies Federation.,2026-05-04T07:35:50.943821+00:00,0,,,,,,,EREF,European Renewable Energies Federation asbl,48677174683-66,Belgium,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_195d85aef09f2700,wrong,subsidiary_confusion,auto:Danish national branch vs. UK-based parent organization.,2026-05-04T07:35:50.943821+00:00,0,,,,,,,World Animal Protection Denmark,World Animal Protection,929331127035-69,United Kingdom,"Non-governmental organisations, platforms and networks and similar",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_b4ba4a44639a5538,correct,,auto:AFCAR is the acronym matching the same alliance.,2026-05-04T07:35:50.943821+00:00,0,,,,,,,Alliance for the Freedom of Car Repair AFCAR,Alliance for the Freedom of Car Repair,668292216120-05,Belgium,Trade and business associations,n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_26ebca8acf407114,correct,,auto:Same entity with/without 'The' prefix.,2026-05-04T07:35:50.943821+00:00,0,,,,,,,The Pharmaceutical Group of the European Union,Pharmaceutical Group of the European Union,00086317186-42,Belgium,"Non-governmental organisations, platforms and networks and similar",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
,org,org_b4a01fe866b45a2a,correct,,"auto:Same Spanish NGO, only diacritic difference.",2026-05-04T07:35:50.943821+00:00,0,,,,,,,Ecologistas en Acción,Ecologistas en Accion,64628738622-42,Spain,"Non-governmental organisations, platforms and networks and similar",n/a (production decision),high,(production decision; reasoning not persisted),,organizations
