stub_id,stub_name,tr_id,tr_name,tr_acronym,confidence,reasoning,action
org_7afcb16f0ee332f3,Government of Sint Maarten,,,,prefiltered,Pre-filtered: matches 'Government of',skip
org_4df30f293823aa6e,Ambassador Aigul Kuspan EU Embassy of Kazakhstan to the European Union,,,,prefiltered,Pre-filtered: matches 'Embassy of',skip
org_7ead198863b48b4b,Embassy of Belarus,,,,prefiltered,Pre-filtered: matches 'Embassy of',skip
org_cdda03faf9e40c35,Embassy of Bangladesh,,,,prefiltered,Pre-filtered: matches 'Embassy of',skip
org_aa7183fdef026666,Cabinet of the President of the European Commission,,,,prefiltered,Pre-filtered: matches 'European Commission',skip
org_e62a65b8900edc6f,"Ministry of Foreign Affairs, European Union and Cooperation of Spain.",,,,prefiltered,Pre-filtered: matches 'Ministry of',skip
org_990b614fc8aaadd2,Embassy of the Republic of Cuba.,,,,prefiltered,Pre-filtered: matches 'Embassy of',skip
org_9064db09cab25264,Embassy of Switzerland,,,,prefiltered,Pre-filtered: matches 'Embassy of',skip
org_487c05c2158dbcad,Center for the United Nations Constitutional Research,,,,prefiltered,Pre-filtered: matches 'United Nations',skip
org_d5602a1fff14c1c0,President of Ethiopia,,,,prefiltered,Pre-filtered: matches 'President of',skip
org_53983d12c3e9a124,State Minister of Finance,,,,prefiltered,Pre-filtered: matches 'Minister of',skip
org_262bf284569993cc,"European Commission, DG CONNECT",,,,prefiltered,Pre-filtered: matches 'European Commission',skip
org_f6f723f932f83078,Georgian Ministry of Foreign Affairs,,,,prefiltered,Pre-filtered: matches 'Ministry of',skip
org_06d439d8c24a6008,Ministry of Environment (Finland),,,,prefiltered,Pre-filtered: matches 'Ministry of',skip
org_6c6c861c246f5c2a,Ministry of Transport and Communications in Finland (Liikenne- ja viestintäministeriö),,,,prefiltered,Pre-filtered: matches 'Ministry of',skip
org_081281d369d84b14,"European Commissioner on Innovation, Research, Culture, Education & Youth",,,,prefiltered,Pre-filtered: matches 'European Commission',skip
org_c3aa504ef6e32aad,Minister of Trade and Industry of Rwanda,,,,prefiltered,Pre-filtered: matches 'Minister of',skip
org_b8aad0e7ad0e5e6d,The European Commission's Panel for Health,,,,prefiltered,Pre-filtered: matches 'European Commission',skip
org_01566e3a61ea8d1e,Permanent representative of Germany to the EU,,,,prefiltered,Pre-filtered: matches 'Permanent represent',skip
org_258ff0e8d1b6c3f4,Embassy of Australia in Sweden,,,,prefiltered,Pre-filtered: matches 'Embassy of',skip
org_fe74b551957a4ca0,European Commissioner on International Partnerships,,,,prefiltered,Pre-filtered: matches 'European Commission',skip
org_2ddd77e9a26e0e59,Permanent Representation of Italy,,,,prefiltered,Pre-filtered: matches 'Permanent Represent',skip
org_0c0b6d14b29675be,Ministry of State for Europe at the German Federal Foreign Office,,,,prefiltered,Pre-filtered: matches 'Ministry of',skip
org_232ab967596db6b2,United Nations Relief and Works Agency for Palestine Refugees in the Near East,,,,prefiltered,Pre-filtered: matches 'United Nations',skip
org_788b72b0cff53a32,Permanent Representation Germany,,,,prefiltered,Pre-filtered: matches 'Permanent Represent',skip
org_1de759bd9febd700,Ständige Vertretung Österreichs bei der EU / Permanent Representation of Austria to the European Union Brussels,,,,prefiltered,Pre-filtered: matches 'Permanent Represent',skip
org_53059b5b0a1b1d88,Permanent Representative of the Austrian Parliament to the EU,,,,prefiltered,Pre-filtered: matches 'Permanent Represent',skip
org_684b10df4dc43840,Prime Minister of Georgia,,,,prefiltered,Pre-filtered: matches 'Prime Minister',skip
org_2de6b1e70e4632a3,Finnish permanent representation in EU /Erik Asplund / Verkkojen Europoppa,,,,prefiltered,Pre-filtered: matches 'permanent represent',skip
org_4f91518ad8ef9d25,Werner Stengg / European Commission,,,,prefiltered,Pre-filtered: matches 'European Commission',skip
org_21fbd77eb538a924,Embassy of the Republic of Kosovo in Vienna,,,,prefiltered,Pre-filtered: matches 'Embassy of',skip
org_dd18e26782822523,Michal Spiechowicz European Commission (DG DEFIS),,,,prefiltered,Pre-filtered: matches 'European Commission',skip
org_880623602f89d8b1,Antoaneta Angelova-Krasteva Director DG EAC European Commission,,,,prefiltered,Pre-filtered: matches 'European Commission',skip
org_6670a2ec09baeac7,Irish Minister of State for European Affairs,,,,prefiltered,Pre-filtered: matches 'Minister of',skip
org_86a96ef24605e95e,Ruth Reichstein (European Commission’s Presidential Advisory board I.D.E.A.),,,,prefiltered,Pre-filtered: matches 'European Commission',skip
org_1214abff226461af,Turkish Ambassador to Permanent Representation of Turkey to the EU,,,,prefiltered,Pre-filtered: matches 'Permanent Represent',skip
org_8cf019549a7dc05b,Foreign Minister of North Macedonia,,,,prefiltered,Pre-filtered: matches 'Minister of',skip
org_52070bbd7d6db05f,President of Croatian Chamber of Agriculture,,,,prefiltered,Pre-filtered: matches 'President of',skip
org_f26695faaacb35ed,Embassy of Moldova,,,,prefiltered,Pre-filtered: matches 'Embassy of',skip
org_f84721f676720a42,UN Special Representative of the Secretary-General,,,,prefiltered,Pre-filtered: matches 'UN',skip
org_abbaea708fedde7c,German Federal Ministry of Foreign Affairs,,,,prefiltered,Pre-filtered: matches 'Ministry of',skip
org_8792872d9a2074d1,The Netherlands permanent representation to the EU,,,,prefiltered,Pre-filtered: matches 'permanent represent',skip
org_166037d94cedecd4,Federal Ministry of Labour and Social Affairs Germany,,,,prefiltered,Pre-filtered: matches 'Ministry of',skip
org_9b0011247be03c1c,Federal Ministry of the Interior of Germany,,,,prefiltered,Pre-filtered: matches 'Ministry of',skip
org_d3dc841fa48b5920,Embassy of India in Brussels,,,,prefiltered,Pre-filtered: matches 'Embassy of',skip
org_10aa3477d25957c6,Committee of the Regions rapporteur for the opinion on the New Pact on Migration and Asylum,,,,prefiltered,Pre-filtered: matches 'Committee of the Regions',skip
org_f4fb44929b663387,Court of Justice of the EU,,,,prefiltered,Pre-filtered: matches 'Court of Justice',skip
org_234dbd6c145eb354,Municipality of Amsterdam,,,,prefiltered,Pre-filtered: matches 'Municipalit',skip
org_80b5728f2d64f995,European Parliament,,,,prefiltered,Pre-filtered: matches 'European Parliament',skip
org_e59bdad19c0bde2d,German Federal Ministry of Labour and Social Affairs,,,,prefiltered,Pre-filtered: matches 'Ministry of',skip
org_6496915da2cea90b,The Ministry of Economic Affairs and Employment of Finland and Permanent Representation of Finland,,,,prefiltered,Pre-filtered: matches 'Ministry of',skip
org_797bb41ae3b556a8,European Commission - FISMA,,,,prefiltered,Pre-filtered: matches 'European Commission',skip
org_e5576c2dad94e22e,Deputy Minister of the Netherlands Paul Blokhuis,,,,prefiltered,Pre-filtered: matches 'Minister of',skip
org_ce696601407987f2,German Federal Ministry of Economics and Energy (BMWi),,,,prefiltered,Pre-filtered: matches 'Ministry of',skip
org_e5912d334ca98f7e,Regional Minister of Innovation,,,,prefiltered,Pre-filtered: matches 'Minister of',skip
org_24e253c42c632839,France Permanent Representation,,,,prefiltered,Pre-filtered: matches 'Permanent Represent',skip
org_95a282406df1530e,German Presidency of the Council of the EU,,,,prefiltered,Pre-filtered: matches 'Council of the EU',skip
org_90038738ffa0ba35,European Commission's DG MARE,,,,prefiltered,Pre-filtered: matches 'European Commission',skip
org_408281dc44d0026c,European Parliament communications team,,,,prefiltered,Pre-filtered: matches 'European Parliament',skip
org_056edc8b28a61b6b,UN Nigeria,,,,prefiltered,Pre-filtered: matches 'UN',skip
org_a0767eec38b67e88,President of the Parliament of Curaçao,,,,prefiltered,Pre-filtered: matches 'President of',skip
org_e83d7a0dc5c7fc84,Minister of Environment and Physical Planning of North Macedonia,,,,prefiltered,Pre-filtered: matches 'Minister of',skip
org_a65a7a549a5af90f,Minister of Defense of North Macedonia,,,,prefiltered,Pre-filtered: matches 'Minister of',skip
org_543f2d6bd0934e5e,President of the Parliament of North Macedonia,,,,prefiltered,Pre-filtered: matches 'President of',skip
org_9a326f18a76b5a8b,Prime Minister of North Macedonia,,,,prefiltered,Pre-filtered: matches 'Prime Minister',skip
org_71974d67ac50b3ae,Minister of Justice of North Macedonia,,,,prefiltered,Pre-filtered: matches 'Minister of',skip
org_20097f6e3c4a8ce6,German Federal Ministry of Transport and Digital Infrastructure,,,,prefiltered,Pre-filtered: matches 'Ministry of',skip
org_9108c809d64bba9b,UN Forum on Business & Human Rights,,,,prefiltered,Pre-filtered: matches 'UN',skip
org_d20b45bff1370bc4,Permanent Representation of Ireland,,,,prefiltered,Pre-filtered: matches 'Permanent Represent',skip
org_658ba7c5e65f70b4,Birgit Van Hout from the Office of the United Nations High Commissioner for Human Rights,,,,prefiltered,Pre-filtered: matches 'United Nations',skip
org_f0aa8f1b29b7aa19,Ministry of Labour and Social Economy of the Government of Spain,,,,prefiltered,Pre-filtered: matches 'Ministry of',skip
org_332e532ad1caefe6,European Parliament Information Offices,,,,prefiltered,Pre-filtered: matches 'European Parliament',skip
org_e2d1420f6b1aff8d,The Danish Permanent Representative,,,,prefiltered,Pre-filtered: matches 'Permanent Represent',skip
org_ca91ca55e15d805d,Attaché Permanent Representation of Portugal   to the European Union,,,,prefiltered,Pre-filtered: matches 'Permanent Represent',skip
org_9a10209d1158892c,Embassy of the Republic of Uzbekistan,,,,prefiltered,Pre-filtered: matches 'Embassy of',skip
org_411563528ae10bb2,Government Officals Luxembourg,,,,prefiltered,Pre-filtered: matches 'Government Of',skip
org_8ddbe951a2881922,Ireland's Permanent Representation to the EU,,,,prefiltered,Pre-filtered: matches 'Permanent Represent',skip
org_3e19617fa264adfd,Embassy of North Macedonia in Brussels,,,,prefiltered,Pre-filtered: matches 'Embassy of',skip
org_5a06042753e5dba7,Ministry of Defense,,,,prefiltered,Pre-filtered: matches 'Ministry of',skip
org_5c1d870de4904cee,Danish ministry of food,,,,prefiltered,Pre-filtered: matches 'ministry of',skip
org_65237ddc9ff11905,The European Commission,,,,prefiltered,Pre-filtered: matches 'European Commission',skip
org_8722ba76577b8a61,Permanent Representation of Lithuania,,,,prefiltered,Pre-filtered: matches 'Permanent Represent',skip
org_0d9fe2916226108a,Presidency of the Council of the European Union,,,,prefiltered,Pre-filtered: matches 'Council of the Eu',skip
org_ed235db993538572,Embassy of India Belgium Luxembourg & European Union,,,,prefiltered,Pre-filtered: matches 'Embassy of',skip
org_b06e99749f440941,Embassy of Japan in Belgium,,,,prefiltered,Pre-filtered: matches 'Embassy of',skip
org_7cafcfff8c8ba8c7,Municipality of Helmond,,,,prefiltered,Pre-filtered: matches 'Municipalit',skip
org_6e13a72c46fe8291,Embassy of Palestine,,,,prefiltered,Pre-filtered: matches 'Embassy of',skip
org_2d28574ed68a10d4,Spanish Ministry of Foreign Affairs,,,,prefiltered,Pre-filtered: matches 'Ministry of',skip
org_85e6ed37771ed502,European Commission DG MARE,,,,prefiltered,Pre-filtered: matches 'European Commission',skip
org_d32e2990bc51e7a7,LNV - Embassy of The Netherlands,,,,prefiltered,Pre-filtered: matches 'Embassy of',skip
org_e36ade3b1875208b,UNDRR - United Nations,,,,prefiltered,Pre-filtered: matches 'United Nations',skip
org_49783085cba9e494,Foreign Minister of Qatar,,,,prefiltered,Pre-filtered: matches 'Minister of',skip
org_221a69c7f4b681bc,Foreign Minister of Bahrain,,,,prefiltered,Pre-filtered: matches 'Minister of',skip
org_7529fb870d811e80,Embassy of Kosovo in Austria,,,,prefiltered,Pre-filtered: matches 'Embassy of',skip
org_c74aa347339165b6,Deputy Minister of Foreign Affairs of Bulgaria,,,,prefiltered,Pre-filtered: matches 'Minister of',skip
org_2ce2589ca394992c,Permanent Representation of Portugal,,,,prefiltered,Pre-filtered: matches 'Permanent Represent',skip
org_6fab45784aa420a7,Cabinet of Belgium Minister of Energy,,,,prefiltered,Pre-filtered: matches 'Minister of',skip
org_033b3d398c2946e5,Embassy of the Republic of Armenia to the Kingdom of Belgium,,,,prefiltered,Pre-filtered: matches 'Embassy of',skip
org_64383f5118d0a01a,DG Trade European Commission,,,,prefiltered,Pre-filtered: matches 'European Commission',skip
org_f4b8af3ce2b540fb,Portuguese Presidency of the Council of the EU,,,,prefiltered,Pre-filtered: matches 'Council of the EU',skip
org_de4eeb98e06148e2,"Ambassador, Permanent Representative to the EU,  Danish EU-Representation",,,,prefiltered,Pre-filtered: matches 'Permanent Represent',skip
org_0bdc0c8cdfbcfe4d,"Ambassador Carl Reaich, Permanent Representative of New Zealand to the EU and NATO",,,,prefiltered,Pre-filtered: matches 'Permanent Represent',skip
org_bf7473507704f6ab,Ministry of Justice - Malta,,,,prefiltered,Pre-filtered: matches 'Ministry of',skip
org_7be93a28add543ec,Italian MInistry of Ecological transition,,,,prefiltered,Pre-filtered: matches 'MInistry of',skip
org_e9c116af8a2d7a59,Vice president Dubravka Suica from the European Commission,,,,prefiltered,Pre-filtered: matches 'European Commission',skip
org_4962cfbe213b3480,Vice-Ministry of the IDCPC in Charge of European Affairs,,,,prefiltered,Pre-filtered: matches 'Ministry of',skip
org_ac29b0bbcde99762,Embassy of the European Union in Cuba,,,,prefiltered,Pre-filtered: matches 'Embassy of',skip
org_dcd248be035bd983,Vice President of the European Commission for Values and Transparency,,,,prefiltered,Pre-filtered: matches 'European Commission',skip
org_da1addbc947143cc,Embassy of Bangladesh Brussels,,,,prefiltered,Pre-filtered: matches 'Embassy of',skip
org_4f5798b6e69b7766,European parliament Liaison Office in the UK,,,,prefiltered,Pre-filtered: matches 'European parliament',skip
org_724296a098b9df8b,Network of European Parliamentarians for Israeli-Palestinian Equality,,,,prefiltered,Pre-filtered: matches 'European Parliament',skip
org_ec49b06875075367,Vaccinsamordnare /Vaccine Coordinator Government Offices of Sweden,,,,prefiltered,Pre-filtered: matches 'Government Of',skip
org_decd27e911edc106,German Minister of Labour and Social Affairs,,,,prefiltered,Pre-filtered: matches 'Minister of',skip
org_b18f0b56d35db737,Permanent Representation of Sweden to the European Union,,,,prefiltered,Pre-filtered: matches 'Permanent Represent',skip
org_0d9cc6e1e3a40826,Italian Permanent Representation to EU,,,,prefiltered,Pre-filtered: matches 'Permanent Represent',skip
org_b5ebe17a3ea41173,Deputy Permanent Representative of Sweden,,,,prefiltered,Pre-filtered: matches 'Permanent Represent',skip
org_bd9e565de7139736,Danish Ministry of Trade,,,,prefiltered,Pre-filtered: matches 'Ministry of',skip
org_698524f461f3cd52,Deputy Permanent Representative Portugal,,,,prefiltered,Pre-filtered: matches 'Permanent Represent',skip
org_91cf26ff2bfedc60,Carl Reaich (Permanent Representative of New Zealand to the EU and NATO),,,,prefiltered,Pre-filtered: matches 'Permanent Represent',skip
org_e25731fe61fbd298,Permanent Representative of Belgium to NATO,,,,prefiltered,Pre-filtered: matches 'Permanent Represent',skip
org_81d86c07e21259d7,Permanent representative of Belgium to EU,,,,prefiltered,Pre-filtered: matches 'Permanent represent',skip
org_87c14b0028fc0a45,Virginijus Sinkevičius; European Commission,,,,prefiltered,Pre-filtered: matches 'European Commission',skip
org_f73b7edcdd58a16e,Prime Minister of Antigua and Barbuda,,,,prefiltered,Pre-filtered: matches 'Prime Minister',skip
org_e6d81234310fbcf0,European Parliament Working Group on Access to Medicines,,,,prefiltered,Pre-filtered: matches 'European Parliament',skip
org_90cfe832a994fd19,Embassy of the United States of America in Berlin,,,,prefiltered,Pre-filtered: matches 'Embassy of',skip
org_71bc361027ef41e3,Portuguese Minister of State for the Presidency Mariana Vieira da Silva,,,,prefiltered,Pre-filtered: matches 'Minister of',skip
org_1f1baa284474bf49,European Commissioner for Health and Food Safety,,,,prefiltered,Pre-filtered: matches 'European Commission',skip
